Device_ID,Video_ID,Duration_Watched (minutes),Genre,Country,Age,Gender,Subscription_Status,Ratings,Languages,Device_Type,Location,Playback_Quality,Interaction_Events
15,45,79.63339124,0,98,11,1,1,3,0,0,1587,1,89
162,8,30.31162087,2,7,54,0,0,4,4,2,2228,0,65
785,40,46.75653774,3,13,58,0,1,2,0,1,3741,0,58
352,38,11.73883562,2,70,19,1,0,3,4,2,4359,1,14
697,33,84.79303171,5,10,30,0,0,5,4,4,2255,0,79
133,49,5.687163186,1,10,33,1,1,2,3,4,202,0,93
676,20,95.60299752,5,181,70,1,0,1,3,2,1454,0,26
342,65,85.7731377,2,142,13,1,1,1,4,3,764,2,27
572,89,96.67432889,1,83,30,1,0,1,2,0,1953,1,2
215,23,92.00520336,0,150,26,0,0,5,4,1,1028,0,2
250,14,30.03062216,1,210,39,0,0,3,4,4,3423,2,36
388,72,68.40793005,3,104,19,1,1,3,4,2,1273,2,75
755,82,56.81348211,1,17,32,1,0,5,4,2,429,0,4
342,87,20.41347696,4,70,12,0,1,1,4,0,2448,0,13
540,86,109.3821874,2,177,42,1,0,4,1,1,882,1,16
709,38,17.45086592,3,72,32,0,0,3,4,2,4747,1,4
559,61,90.07186238,4,229,50,0,0,5,0,2,745,1,99
868,54,26.90016485,4,23,12,1,1,2,2,3,3216,1,14
935,90,114.0970809,0,142,63,0,0,1,2,0,957,2,30
70,29,62.0843036,0,20,32,0,1,5,4,3,4542,0,31
360,57,93.49576825,4,11,40,1,0,2,3,0,2417,1,0
602,29,75.67530243,1,153,37,1,1,4,1,4,3153,0,47
449,54,15.50433042,5,198,26,0,0,1,1,0,1654,1,15
144,9,46.14468772,2,114,29,1,0,5,3,4,1245,1,19
228,59,55.67528635,5,200,62,1,0,3,3,1,3605,2,96
307,92,65.30337921,1,102,62,1,1,4,1,2,602,0,61
598,77,3.07766708,2,96,20,0,1,2,1,3,3081,2,33
398,25,95.16287947,0,146,22,0,1,2,0,2,5015,0,21
884,94,66.15495514,5,167,44,1,1,5,4,3,586,0,87
157,56,21.33697338,4,17,69,0,0,1,0,4,4486,0,24
72,27,99.14981267,4,58,68,1,0,3,4,1,3714,0,94
315,45,44.50441702,1,98,13,0,0,5,2,4,2182,1,45
942,15,10.86577719,4,36,26,0,0,2,4,0,4752,1,33
952,79,36.31928746,1,204,58,1,0,5,3,2,4679,1,8
305,63,15.87066128,4,229,66,0,1,3,1,2,1616,1,3
119,45,27.84714038,3,37,16,1,0,1,2,1,4541,0,44
913,16,80.5178538,2,120,16,1,0,5,4,4,4916,1,77
587,44,85.6196054,3,95,55,0,0,3,4,3,223,2,32
74,78,97.55348009,2,206,57,0,1,3,1,0,2673,2,100
698,81,36.28235046,2,209,43,1,0,3,0,1,5113,2,49
256,66,56.64411991,4,94,52,1,1,1,2,2,1824,1,73
396,76,107.268693,5,76,51,0,0,4,3,1,1203,2,3
377,7,114.1596557,0,54,41,0,0,2,2,0,2069,1,39
264,60,18.72394259,3,65,41,1,1,3,0,1,958,2,24
358,95,113.9165209,0,77,68,1,0,4,3,4,5112,2,51
209,72,36.60831905,3,96,11,1,0,5,3,0,2475,0,24
812,23,36.05806499,4,184,61,1,1,2,4,2,267,0,3
585,84,60.71537327,2,238,26,1,1,1,3,0,1860,2,93
550,61,97.32211405,2,62,60,0,0,4,1,1,3550,0,10
507,11,91.9174463,5,148,32,1,1,1,1,3,2918,1,90
921,23,16.89841434,3,46,26,0,0,5,0,3,3444,0,14
238,85,1.777760947,0,27,12,1,0,4,4,3,3244,0,48
44,56,78.46253996,5,168,70,1,0,3,3,4,3358,2,83
168,81,25.5498034,1,148,42,1,1,2,1,2,306,0,35
9,6,71.50278737,2,158,14,1,0,3,1,4,862,2,24
205,94,26.16807167,3,240,41,1,0,3,1,4,3673,2,95
402,50,65.72163186,1,215,40,1,1,4,3,2,4335,2,27
860,33,108.3481332,5,139,51,0,0,2,0,0,1188,2,87
741,5,49.4233557,2,23,54,1,0,5,4,1,821,0,17
11,81,57.34558106,2,125,25,1,0,4,2,0,362,1,53
299,98,47.30418749,4,134,44,0,0,5,3,2,2909,2,90
684,57,99.05960128,5,171,19,0,1,3,1,1,2857,1,78
291,27,49.14452039,1,127,53,1,1,4,1,4,4634,1,5
658,83,16.63675704,5,240,17,1,0,1,0,0,3099,0,88
320,4,30.18234743,3,90,64,0,0,5,2,2,4346,0,60
733,77,71.90559989,0,220,40,1,1,4,1,2,2753,2,89
291,20,93.05613259,1,128,67,1,0,1,3,2,4379,2,57
66,78,116.6196523,0,41,50,0,0,1,3,4,4430,1,65
847,12,17.99737015,5,133,31,0,1,5,3,2,1514,2,99
131,2,2.94018177,2,226,13,0,1,5,1,1,1317,0,7
165,2,26.84771936,5,210,38,0,1,5,1,4,2594,0,16
984,70,54.90655534,2,111,29,1,0,3,4,0,909,1,86
977,73,24.02891777,2,40,35,1,0,1,4,3,698,2,86
291,90,36.24135434,0,80,59,0,0,2,3,4,1544,2,65
50,97,0.319068707,5,27,52,1,1,4,0,3,2545,0,29
517,12,30.81801179,1,37,53,0,1,4,1,2,2687,0,71
921,12,41.34718608,2,211,32,0,0,5,3,0,1700,2,52
122,21,23.9034066,5,195,67,1,0,4,1,0,4466,2,79
48,97,46.90430649,0,100,54,1,0,3,4,3,3621,2,47
138,74,111.6460102,3,91,41,0,1,1,3,0,1921,2,30
958,56,54.97719192,3,240,49,1,1,1,4,3,2584,0,56
502,16,28.2159763,0,51,63,0,1,3,1,0,1990,0,4
705,54,93.67600217,3,105,63,1,1,3,0,3,3283,1,56
321,30,82.49930166,3,143,67,1,0,5,0,2,3028,1,51
821,9,108.1908473,3,80,23,1,1,1,2,2,1441,1,74
331,27,53.24460081,5,195,11,1,1,4,3,3,1198,0,44
953,26,7.745992191,1,218,44,0,0,3,4,1,3911,2,87
347,60,10.25261966,3,17,35,0,0,5,2,0,4327,0,88
956,86,12.8005438,4,222,67,1,0,3,4,1,1628,0,78
213,5,34.21787351,5,157,32,1,1,2,4,3,4467,0,58
722,86,42.69630643,0,14,60,1,0,5,3,2,3438,1,78
979,69,70.28792535,0,79,21,0,1,3,4,3,2257,2,22
846,43,82.64700557,4,104,63,1,1,5,0,3,3282,0,49
316,65,96.93524342,1,18,21,1,1,3,0,0,3094,0,53
729,9,4.481723216,0,137,53,0,0,1,1,0,1121,0,74
694,42,86.40446351,2,26,18,1,1,1,0,0,3652,1,46
73,44,19.6926518,5,48,45,1,1,1,3,2,249,1,54
432,66,45.2953069,4,99,46,1,1,2,4,1,4308,0,60
519,45,68.21616683,0,166,54,1,0,4,0,3,916,2,11
541,67,61.79179478,0,80,62,1,1,2,3,0,1460,0,47
928,78,55.07981676,2,179,57,0,1,4,1,3,484,2,99
248,18,15.54550735,3,199,66,1,0,1,1,3,1705,2,67
306,57,94.23614166,3,196,27,1,0,4,2,1,2790,2,40
118,37,17.01350672,5,129,18,1,1,4,4,0,4488,1,67
62,89,89.32116477,5,10,42,1,0,2,2,4,1501,2,77
232,69,62.04149223,2,138,49,1,1,3,0,0,1519,0,94
816,63,87.48483591,1,236,56,0,1,3,0,1,4778,2,72
463,63,75.08277478,1,114,25,0,0,5,4,2,3456,1,57
75,14,110.8059102,5,138,24,1,0,2,2,1,3415,1,11
378,53,41.53190256,0,5,19,0,0,2,4,0,3759,0,33
927,54,24.33433214,3,104,52,1,0,1,2,2,3490,2,76
603,83,86.16838178,1,157,22,0,0,4,3,1,1098,0,26
634,78,66.74695656,1,169,43,0,1,5,4,2,1585,2,29
780,64,111.9415799,5,199,37,0,0,1,2,2,1577,2,80
738,99,89.84519147,3,175,24,1,1,3,1,2,2103,0,45
989,4,27.0914478,5,165,63,0,0,5,0,1,1940,2,92
470,16,50.98149331,0,219,64,1,1,3,0,3,3049,1,47
538,10,116.5744575,3,176,20,1,1,1,3,3,1725,0,59
508,48,117.8529527,4,130,45,0,1,2,3,0,3058,2,86
969,96,50.48424662,4,162,63,1,1,4,1,2,537,2,83
347,5,60.84213382,5,242,60,0,1,1,3,4,124,0,96
893,88,43.38793815,2,121,64,0,1,5,3,1,2429,1,31
887,95,41.31483745,2,204,12,1,1,5,2,4,4442,1,88
135,49,10.32010381,5,9,65,1,0,5,2,4,1848,0,11
13,30,39.32150374,3,201,19,0,0,3,2,0,310,0,5
329,41,79.38855828,0,145,50,0,1,5,4,0,956,0,53
778,28,112.26098,3,137,12,1,0,5,1,1,565,0,19
44,18,82.87806669,0,139,18,1,0,5,2,0,4921,1,42
67,2,95.30984191,1,201,58,0,1,3,4,3,1954,2,52
700,57,61.51726939,0,220,27,1,1,4,1,2,4110,1,69
249,79,39.64129218,4,219,42,0,1,2,2,0,3131,2,41
839,87,103.7853166,5,161,29,0,0,3,1,4,3303,1,36
426,13,76.28157569,5,115,21,0,1,2,1,2,1600,0,47
118,100,36.24957629,4,230,58,1,1,4,4,2,5096,2,27
846,8,5.369107177,5,230,41,1,1,4,1,4,1853,1,95
606,42,30.58624143,3,45,57,0,0,2,1,3,2531,2,16
477,74,97.99311911,2,168,49,1,0,5,0,2,49,2,71
741,22,58.6099367,1,233,34,0,0,5,0,3,149,0,5
215,96,0.630265831,4,219,17,0,0,3,2,4,250,2,29
237,51,6.176769552,1,66,21,1,0,3,0,3,347,0,68
824,37,29.95823787,0,184,43,0,0,4,4,0,1676,0,51
54,69,117.8170989,3,153,36,1,0,1,1,3,3539,2,80
893,43,22.28526775,3,40,54,1,1,1,2,4,1439,0,79
725,61,3.259391639,4,124,24,0,0,3,2,2,402,1,67
912,75,83.50693114,1,193,57,0,1,2,1,0,713,0,78
581,87,2.864198642,1,223,13,0,0,1,3,1,62,0,62
846,40,7.55050805,2,16,60,0,1,2,3,4,3201,1,98
511,7,70.79535033,5,94,34,0,1,1,4,3,409,0,38
904,41,73.64878734,3,205,41,0,0,5,1,3,4191,1,25
19,94,84.50362256,2,44,57,1,1,1,2,4,5076,0,80
194,99,96.83066912,2,84,12,1,0,2,2,4,1906,1,48
207,71,75.79582264,3,198,21,1,0,1,2,0,4995,0,60
753,95,43.26019352,4,28,36,1,1,2,3,4,958,2,33
395,1,33.25519563,1,103,48,0,0,5,3,1,1188,2,48
787,87,94.25822772,0,230,56,0,0,2,0,1,343,2,95
958,75,114.9606758,3,233,42,0,1,5,1,0,1314,0,6
837,44,47.47979675,0,216,23,1,0,4,1,4,2747,2,67
330,20,9.150765766,5,80,23,1,0,2,3,2,4038,2,2
373,51,31.55769556,5,49,33,1,1,3,0,2,1363,1,41
825,27,50.64110181,4,121,43,1,0,1,1,3,207,1,91
816,9,78.75778846,2,52,52,0,1,4,1,0,3940,1,72
473,25,68.60857021,2,179,62,1,1,1,1,4,1261,0,69
812,5,34.01904473,0,162,15,1,1,3,1,1,3146,2,29
359,98,34.67432539,2,54,46,0,0,2,2,4,4590,2,35
107,92,100.3838964,5,186,55,0,1,3,1,0,4833,1,70
346,21,100.3815915,4,203,62,0,0,5,2,3,2672,1,91
721,90,112.8240465,4,188,68,0,0,5,3,0,3400,2,80
980,17,100.2402123,3,208,57,0,1,2,2,3,949,0,93
97,53,26.08044809,1,114,65,1,1,3,4,0,3069,2,56
38,49,8.953952322,0,7,45,1,0,2,0,3,1899,1,51
937,33,112.3567832,4,170,64,0,1,2,1,0,4761,2,75
110,86,68.36546744,3,126,17,1,1,4,1,4,1783,1,55
237,65,116.1523866,3,30,49,0,1,5,0,4,2798,0,17
44,23,4.78023437,0,158,39,1,0,2,0,0,1364,2,51
656,92,26.31842972,2,108,11,1,0,3,3,0,3236,2,22
733,82,74.1133146,4,20,51,1,1,1,1,3,1319,2,99
82,100,2.28520639,4,235,61,0,0,1,3,4,4884,0,23
707,26,50.22597708,4,74,18,1,0,5,2,0,5011,0,72
808,63,63.6652519,3,130,29,0,1,4,2,3,380,1,63
987,51,112.4210737,5,154,34,1,0,1,4,2,3450,0,37
703,83,57.86354698,4,35,57,0,1,3,2,4,2505,0,39
430,79,43.77985013,0,236,59,0,0,5,4,4,578,1,62
822,30,72.00466003,4,99,50,0,1,4,3,1,5111,1,51
843,14,85.6463585,1,70,47,0,0,3,2,0,3906,0,46
160,87,84.87610283,0,44,55,1,1,2,2,2,3120,1,5
414,51,63.5316004,5,34,57,0,0,4,2,0,5130,0,34
652,12,8.448090575,3,193,55,1,0,2,0,0,4201,1,1
840,8,30.5490582,4,215,51,0,0,4,4,2,4576,0,42
883,66,73.62563722,0,39,45,0,0,2,0,0,1091,0,76
199,84,73.47227457,0,122,57,1,0,3,3,4,4987,2,95
690,66,35.43362511,5,121,24,0,0,2,3,1,2919,1,76
396,81,42.15830302,1,55,15,0,0,5,3,0,1141,0,48
827,30,38.10656931,3,102,23,0,0,2,3,1,3274,1,80
750,72,54.0945764,5,49,30,1,1,5,3,4,1341,2,95
124,1,118.7100323,4,157,39,1,1,1,3,3,2172,2,85
737,79,104.5825696,5,20,65,0,0,3,2,3,2976,2,12
701,11,64.07195034,5,210,48,1,1,3,2,4,1611,1,65
751,17,39.97421119,1,223,36,0,1,1,1,0,4702,2,7
751,87,44.04337239,5,34,69,0,1,3,0,2,2302,1,36
880,38,33.96898319,4,13,45,0,1,4,0,4,4482,0,45
564,16,53.23156479,0,35,54,1,1,3,2,1,3121,2,75
951,72,69.35111434,4,33,40,1,0,1,4,1,3148,1,82
709,26,82.86370216,2,75,61,1,1,4,0,4,3168,0,60
196,48,46.05489174,0,190,20,0,1,3,0,4,2433,2,55
338,30,63.07763839,1,76,61,0,1,3,2,4,1780,2,100
59,66,62.37325012,1,47,52,1,1,3,0,1,1436,0,66
757,80,67.90837772,3,116,40,1,0,4,1,1,1135,1,41
990,86,23.73971188,2,238,20,0,0,1,4,0,4548,1,82
621,41,101.0987795,1,226,27,1,1,2,2,2,1255,1,95
143,29,46.65816254,3,18,28,0,1,1,3,2,1613,1,17
691,90,19.71775988,1,115,18,1,1,1,1,0,5020,0,68
25,54,27.02752903,4,162,64,0,0,1,3,4,2171,2,93
389,25,23.8505627,0,166,16,1,0,1,3,0,4030,1,14
148,34,90.97211967,5,142,64,0,0,2,4,4,1190,0,88
673,16,97.77748496,5,57,57,1,1,5,3,0,4066,2,85
268,24,83.9388841,2,216,30,0,0,1,2,4,225,1,4
36,19,40.72818001,5,144,41,0,1,2,4,2,605,2,74
179,73,82.11474787,2,20,13,0,0,4,2,2,3312,1,69
104,50,41.48406167,1,64,47,1,0,1,3,0,3785,2,45
458,78,109.2177468,5,2,22,1,0,4,0,1,1925,2,21
796,6,34.82822741,2,177,34,1,0,5,2,3,2552,1,13
566,99,14.5807298,4,8,32,0,1,4,1,2,2935,2,1
326,47,46.68267657,4,134,23,0,0,3,3,4,1301,0,15
747,30,43.58377377,1,26,30,0,1,2,4,1,2030,1,88
909,23,61.05871215,4,7,70,1,0,2,1,4,2473,2,39
383,25,111.5532896,0,21,48,1,0,5,3,0,1644,1,97
757,10,98.86806576,4,234,40,0,1,2,1,2,3288,1,63
63,38,108.4554832,3,53,64,1,0,4,2,4,1776,1,36
477,86,118.2877429,3,209,42,1,1,2,3,0,566,0,72
529,42,109.2900316,0,238,68,1,0,4,3,3,3439,2,80
580,56,89.73143944,2,61,47,0,1,3,1,2,628,0,47
253,1,77.00949888,3,141,66,1,1,5,4,1,5109,2,45
859,19,72.96781146,2,153,25,1,1,5,0,3,1171,0,99
499,90,22.56210387,4,179,28,1,0,5,4,0,4198,1,50
77,32,85.45858672,1,13,56,0,0,3,1,2,2695,2,64
114,52,13.24268842,3,217,23,0,0,4,3,0,4234,1,43
311,94,83.21604714,0,170,57,1,0,2,4,4,1520,1,66
541,70,23.1216422,5,224,20,0,0,1,0,0,3913,2,48
531,46,31.76533364,5,5,26,0,0,3,2,2,1575,1,33
470,19,37.75992035,3,44,45,1,0,2,3,0,861,2,23
497,49,62.23441308,4,83,65,1,0,3,2,2,834,0,39
650,61,6.624957995,3,51,47,1,1,4,0,3,71,2,5
647,95,6.349028245,2,13,28,0,1,4,2,2,206,1,39
577,47,30.19100776,2,193,33,1,0,2,1,1,5128,1,61
89,76,18.69668383,0,39,12,1,0,2,2,2,3932,0,20
170,78,2.901414799,3,178,11,1,1,3,0,1,925,1,66
251,75,18.3845699,1,160,48,1,0,2,2,2,317,2,74
188,81,119.2819027,0,206,53,1,0,1,3,2,4516,2,91
512,48,115.594145,5,58,22,0,0,1,4,4,1833,0,56
715,38,26.68099309,0,88,65,0,1,4,2,2,4522,2,43
864,74,4.343626667,5,20,62,0,0,3,4,2,3004,0,21
119,1,62.03645122,0,160,32,0,1,4,2,3,386,2,43
493,96,108.7052201,0,18,31,0,0,3,0,3,2370,0,93
980,44,104.3266118,4,188,67,0,0,1,1,0,258,0,4
588,71,29.80330541,5,6,41,1,0,2,1,2,4378,2,7
120,69,30.24972235,1,100,61,1,1,2,2,3,4499,1,18
317,4,117.8825703,5,42,68,1,0,4,3,4,800,2,76
97,61,26.25814013,2,128,26,1,0,5,1,1,4676,0,65
366,57,15.58779228,4,163,11,1,1,5,3,4,4036,0,72
933,88,86.52604212,5,92,11,1,1,5,1,2,3464,2,84
46,59,9.76727854,1,14,12,0,0,1,1,0,2345,1,83
64,5,19.71478132,3,124,33,1,1,4,4,2,787,2,52
643,92,1.806484162,4,230,65,0,1,4,3,4,1017,2,26
631,11,34.15815429,3,123,60,1,0,4,2,0,2728,1,34
252,66,21.24817777,4,194,44,0,0,4,2,0,3190,2,22
506,69,76.85178084,1,130,13,0,0,2,2,0,5079,2,97
159,86,86.82308364,0,77,41,1,0,5,4,1,521,2,70
83,75,29.15725366,0,87,28,0,0,3,1,1,1300,1,50
883,16,96.93860639,0,189,48,0,1,4,1,0,1872,2,64
607,5,103.7545648,2,52,15,0,1,2,2,4,112,2,64
988,47,26.48110992,2,97,16,1,0,1,4,2,3150,1,37
341,17,23.28376364,0,149,39,0,0,1,1,3,755,2,36
649,3,14.78531712,2,6,54,1,1,4,3,0,39,0,77
561,20,100.4220379,4,229,33,1,1,1,3,3,704,0,5
355,37,115.4448155,1,3,47,1,0,1,1,0,2090,1,67
967,37,31.43543025,2,193,55,1,1,5,2,0,187,1,63
83,94,61.0035909,1,101,51,1,1,4,2,1,1356,0,81
241,25,33.85306683,0,70,36,0,1,4,2,1,1892,2,96
821,84,45.09507728,2,58,24,0,1,3,4,3,4920,1,76
20,97,57.35181967,3,159,55,0,0,4,3,4,2785,1,97
215,32,32.19643817,3,167,38,1,1,1,1,1,283,2,89
15,55,61.36971033,4,97,44,0,0,3,3,4,4999,0,83
808,44,65.76839323,0,19,21,1,1,4,1,0,3412,0,78
878,21,10.18138023,2,109,51,0,1,4,4,1,4045,1,49
190,10,114.6314472,5,172,22,0,1,1,0,4,3432,2,21
667,28,60.20229992,1,104,64,0,0,4,0,3,4858,1,49
892,97,81.09075383,0,54,55,0,1,4,3,0,3040,1,63
368,90,104.7890444,5,210,19,0,0,5,1,3,2416,2,42
730,25,96.9353163,0,237,15,0,0,1,2,1,350,0,29
273,29,101.789355,1,23,68,1,1,1,0,2,328,2,83
641,36,18.55146591,0,189,66,0,0,4,0,1,143,0,73
587,59,28.0429832,2,216,40,0,1,1,3,1,1267,2,34
236,22,100.5394614,5,16,48,1,1,3,0,2,3918,1,29
41,86,58.26744035,5,176,51,0,1,5,4,3,4690,1,32
557,40,38.47201312,5,131,51,0,0,4,0,0,2534,1,88
792,54,90.89115646,5,16,67,0,0,2,1,3,3821,0,98
835,29,99.1981825,2,200,22,0,1,2,0,3,2431,1,7
165,67,51.42469799,4,85,57,0,1,4,3,1,3209,1,17
200,77,43.73399135,4,133,41,1,0,1,3,3,2923,1,71
55,34,72.40178756,2,198,51,1,0,3,3,2,4875,0,58
872,19,109.3849926,1,33,48,0,0,2,0,2,728,1,40
148,48,108.5247801,1,49,35,0,1,1,1,4,4290,1,71
759,17,84.9927287,0,176,18,1,0,3,3,4,4306,0,42
107,59,11.94740095,0,13,35,1,0,3,1,3,2620,0,59
406,62,117.4227126,0,88,23,1,1,3,0,2,1825,2,4
938,5,45.44087493,3,4,21,1,0,3,1,4,3251,1,32
154,30,9.776807351,3,183,34,0,0,2,0,1,233,2,21
183,85,114.0525189,4,48,64,0,1,4,2,2,3581,2,76
369,92,53.04444559,2,4,28,0,0,5,4,4,479,2,73
265,81,99.99714442,4,115,13,1,0,2,0,1,5098,2,25
433,3,1.276445317,3,82,18,0,1,2,3,0,4185,1,86
691,54,88.76224135,1,98,37,1,0,3,4,0,730,1,13
323,52,51.86147405,3,49,25,0,0,1,3,1,777,0,98
929,14,81.7723133,2,111,41,1,0,2,4,4,4454,0,40
872,29,91.52540054,2,78,36,0,0,2,0,4,3942,2,72
344,89,19.41960714,1,185,23,0,1,2,3,1,2303,1,5
113,74,55.78898651,3,110,46,0,1,5,0,0,781,0,11
941,70,49.98009687,4,10,69,0,0,4,1,0,2088,2,28
703,35,70.79306593,2,115,38,0,1,5,4,3,281,2,40
505,19,118.0174326,0,176,43,0,1,3,3,3,1349,0,17
73,26,5.254341695,4,4,18,0,0,1,0,0,2,1,99
465,79,89.60879712,5,206,42,1,0,4,2,2,1634,1,61
292,29,26.15351544,1,190,15,1,0,4,2,0,5009,1,73
552,61,31.10488532,3,114,37,1,1,1,2,0,5130,1,35
358,78,66.94472594,4,231,49,1,0,5,0,2,4125,1,62
579,22,86.27408061,0,18,57,0,1,5,1,2,4348,1,81
23,27,15.33383804,5,82,38,0,1,5,3,1,372,0,8
841,6,67.23803512,3,86,66,1,1,1,0,2,1398,1,97
41,19,44.7933456,3,188,57,1,0,5,0,2,4085,1,26
654,63,118.1755749,2,131,19,0,0,5,3,4,4356,0,7
641,99,86.77629992,2,223,65,0,0,3,1,1,2810,1,53
782,57,82.72286517,0,205,60,1,0,5,3,4,1770,1,63
597,14,51.89836921,1,168,46,1,0,5,1,3,2278,2,99
292,63,114.430562,2,118,57,1,0,5,1,2,1077,2,5
199,71,39.03498816,1,2,33,1,0,3,3,2,1415,1,5
53,44,117.916123,4,212,55,0,1,2,4,0,2450,0,79
290,13,36.57834616,5,155,18,0,0,3,4,4,4878,0,39
16,24,54.37423446,2,53,13,0,0,5,0,1,3861,2,3
856,98,71.70074147,5,197,53,0,0,4,3,4,1902,0,13
929,35,21.05076741,1,94,36,0,0,4,1,0,1358,1,30
96,23,114.6029664,4,136,66,0,1,3,0,0,4087,1,100
483,33,49.5493758,5,212,10,1,1,3,3,3,4398,1,20
114,64,16.25924678,5,221,12,1,0,2,2,0,4098,0,15
831,15,8.284901167,4,6,70,1,0,5,4,4,935,0,100
872,47,31.71594462,5,52,24,1,1,2,1,1,1466,2,65
34,34,5.326907356,1,162,32,1,1,4,1,1,669,0,13
773,78,96.59328868,0,110,14,0,0,3,1,1,2541,0,71
432,33,15.79280477,1,23,44,0,0,3,3,2,3904,2,65
23,11,35.24516111,4,86,20,1,1,5,2,0,1972,0,55
976,36,31.34587432,5,93,20,0,1,5,2,4,2021,0,3
402,28,106.5683269,0,130,47,0,1,2,4,3,1813,2,60
225,83,40.75019957,3,46,48,0,1,5,3,3,2878,1,48
23,58,95.10120735,5,154,40,1,1,4,2,2,1052,0,50
766,89,15.86012464,3,128,52,0,1,1,3,4,1467,1,65
679,58,18.98363111,1,138,56,1,0,5,2,4,3665,2,61
491,80,25.75748575,1,232,32,0,1,5,3,3,2985,2,76
483,24,92.19501377,4,168,41,0,0,2,2,0,4347,2,51
657,17,117.7299899,4,88,15,1,1,2,4,4,2854,1,88
100,52,102.0144601,0,47,38,1,0,1,4,1,3143,0,31
281,36,20.66195186,1,210,34,0,0,4,2,0,231,1,96
318,12,2.821253313,4,187,29,1,0,1,3,4,3044,1,97
331,3,43.05145874,3,232,30,0,0,5,3,2,156,1,60
970,55,23.32226757,3,159,16,0,0,1,3,4,860,0,70
283,78,6.937542495,5,152,24,0,0,2,0,3,2376,0,16
797,66,10.27779023,0,120,39,1,0,2,4,1,2237,2,41
984,29,90.87469965,2,7,63,0,1,4,2,4,1862,1,30
479,24,37.43169163,0,161,62,1,1,5,3,3,1601,0,43
143,33,97.10101859,1,140,48,0,1,5,4,4,3102,2,10
639,87,46.66418855,0,126,24,0,0,5,1,0,3067,1,9
996,13,45.21142893,3,162,57,0,0,1,1,3,4909,1,79
307,94,75.06184068,0,59,35,1,1,3,0,2,2471,1,68
40,29,4.205760622,5,158,40,0,1,1,2,1,4463,2,71
305,90,93.75093334,2,215,46,1,0,4,1,0,1981,2,72
862,51,6.963102619,5,114,65,1,1,5,3,3,4479,1,74
148,67,92.93710546,2,236,10,0,1,4,1,0,5023,1,15
217,16,55.23373307,3,45,53,0,0,3,3,1,3125,1,87
123,34,30.06572355,3,189,35,0,0,2,4,3,806,1,16
968,53,63.52902237,3,11,54,1,1,3,0,1,199,2,58
241,10,5.890547465,4,210,41,0,0,5,2,4,3636,1,53
467,10,81.17903751,4,42,37,0,1,4,3,1,4580,1,10
189,75,60.43845225,4,232,69,0,0,5,1,3,3799,2,2
311,89,13.50849274,1,184,24,0,1,2,1,0,63,1,27
596,30,25.48282662,3,69,65,0,1,1,3,1,1268,1,100
119,18,105.3180306,2,119,21,1,1,1,4,1,4292,0,58
722,89,79.57939314,3,19,38,0,1,3,3,2,3150,1,46
996,83,9.890314675,1,75,24,1,0,4,2,3,439,1,97
676,14,32.35415754,1,95,52,0,1,3,0,3,595,0,2
351,21,28.84485086,1,148,10,0,0,4,1,0,3920,0,3
884,52,88.83394887,4,170,34,0,1,5,4,2,4443,1,40
465,46,107.9580316,4,59,64,0,0,1,2,2,387,0,22
77,68,77.50682013,1,60,37,0,0,5,3,0,2272,0,25
378,50,52.72414174,2,80,48,0,0,3,0,0,775,2,32
661,64,118.3723096,2,165,30,0,1,4,1,4,3459,1,51
852,66,36.2939854,2,124,31,1,0,1,3,2,4758,1,15
111,93,12.82647344,3,90,10,1,1,4,1,0,5024,2,27
823,19,16.96149997,3,2,52,0,0,4,1,3,4114,1,69
437,70,29.51538667,1,137,67,0,1,5,4,3,1515,0,49
474,39,46.55717127,0,193,48,1,1,1,4,1,3707,2,87
543,23,71.80219964,4,55,39,0,0,1,4,4,3212,0,27
64,52,98.041432,4,73,34,1,1,2,3,0,843,0,67
988,85,72.81566927,1,202,53,1,1,4,1,0,2568,2,12
151,46,89.68544985,5,125,59,1,1,3,3,4,1895,1,41
347,1,49.3146121,0,135,55,0,1,3,1,2,3678,2,44
594,80,98.75854446,1,155,34,0,1,4,1,2,712,2,70
306,75,35.64094555,4,43,51,1,0,5,1,0,713,1,63
296,87,74.2025949,0,13,41,1,0,2,0,0,4629,0,24
614,8,109.0255143,5,81,10,0,1,3,0,2,4614,1,46
987,13,90.31428663,5,169,10,0,1,5,2,1,4167,2,75
405,67,17.24864594,2,53,30,1,0,2,2,4,4050,0,53
480,80,52.48699062,4,200,31,0,0,3,3,0,2733,0,25
533,69,25.70695945,4,128,42,1,1,3,3,3,623,0,3
746,46,25.88451074,2,142,64,1,0,4,3,3,185,0,82
626,30,4.169383874,3,74,47,0,1,1,4,2,916,2,10
185,4,117.2806552,3,74,58,1,1,5,0,4,1593,2,10
151,47,65.72054521,0,134,36,1,0,1,4,4,2613,1,55
424,58,34.2587962,5,68,26,1,0,1,4,3,635,2,14
401,64,119.599289,0,57,62,0,1,1,3,0,569,2,47
666,87,32.17146607,2,136,16,1,1,3,1,4,3651,1,7
790,66,9.977408762,4,241,52,0,1,1,3,3,4405,2,41
834,88,62.53418559,2,224,43,1,0,3,4,1,505,1,66
208,5,22.9627661,2,197,67,1,1,1,3,2,961,2,26
56,16,83.18078315,2,160,26,1,1,4,1,1,1113,0,11
302,30,15.26101211,3,44,34,1,0,1,4,1,4697,2,47
443,65,28.47570815,1,230,41,0,1,3,0,2,418,0,10
